"","LocID","Location","VarID","Variant","Time","SexID","Sex","Pop0","Pop1","Pop2","Pop3","Pop4","Pop5","Pop6","Pop7","Pop8","Pop9","Pop10","Pop11","Pop12","Pop13","Pop14","Pop15","Pop16","Pop17","Pop18","Pop19","Pop20","Pop21","Pop22","Pop23","Pop24","Pop25","Pop26","Pop27","Pop28","Pop29","Pop30","Pop31","Pop32","Pop33","Pop34","Pop35","Pop36","Pop37","Pop38","Pop39","Pop40","Pop41","Pop42","Pop43","Pop44","Pop45","Pop46","Pop47","Pop48","Pop49","Pop50","Pop51","Pop52","Pop53","Pop54","Pop55","Pop56","Pop57","Pop58","Pop59","Pop60","Pop61","Pop62","Pop63","Pop64","Pop65","Pop66","Pop67","Pop68","Pop69","Pop70","Pop71","Pop72","Pop73","Pop74","Pop75","Pop76","Pop77","Pop78","Pop79","Pop80_100","Pop80","Pop81","Pop82","Pop83","Pop84","Pop85","Pop86","Pop87","Pop88","Pop89","Pop90","Pop91","Pop92","Pop93","Pop94","Pop95","Pop96","Pop97","Pop98","Pop99","Pop100"
"26026",250,"France",2,"Medium",2018,1,"Male",404.899,406.073,407.023,402.76,405.356,407.345,408.747,409.581,409.998,410.149,409.399,407.509,404.888,402.214,399.381,397.038,395.586,394.798,394.073,393.563,393.404,393.619,394.237,394.967,395.499,397.524,401.732,407.151,412.211,417.333,420.564,420.806,418.941,417.526,416.74,413.854,407.992,400.698,393.581,385.352,383.019,389.925,402.494,414.126,426.526,434.622,435.345,431.275,427.929,424.044,421.075,420.248,420.524,419.856,418.907,416.273,411.133,404.389,397.646,390.437,384.301,380.12,377.105,372.844,366.93,362.673,361.184,360.488,358.967,358.713,348.538,323.275,288.827,255.569,220.6,193.993,181.54,178.233,173.219,168.617,1400.413,162.673,153.408,142.071,132.102,123.071,113.005,101.354,88.839,76.754,64.853,54.111,45.149,37.57,30.31,23.53,17.718,12.994,9.203,6.781,1.97,2.948
"26027",250,"France",2,"Medium",2018,2,"Female",385.85,386.664,387.365,384.098,386.183,387.807,388.979,389.711,390.104,390.26,389.732,388.345,386.387,384.385,382.317,380.362,378.687,377.297,376.061,375.052,374.525,374.609,375.281,376.094,376.777,379.086,383.728,389.735,395.449,401.229,405.506,407.336,407.389,407.878,409.085,407.814,402.931,396.198,389.753,382.259,380.553,387.962,401.005,413.159,426.082,435.113,437.388,435.305,433.964,432.146,431.384,432.891,435.583,437.356,438.86,438.613,435.743,431.149,426.506,421.365,416.984,414.125,412.12,408.776,403.608,400.174,399.727,400.15,399.764,400.931,391.256,365.046,328.913,294.263,257.738,231.509,222.445,224.472,224.418,224.644,2533.654,223.493,218.729,211.463,205.337,199.976,191.868,179.735,164.921,150.182,135.13,120.323,106.367,93.087,79.865,67.018,54.723,43.072,32.273,27.047,11.417,17.629
"26028",250,"France",2,"Medium",2018,3,"Both",790.749,792.737,794.388,786.858,791.539,795.152,797.726,799.292,800.102,800.409,799.131,795.854,791.274,786.599,781.698,777.4,774.273,772.095,770.135,768.615,767.929,768.228,769.518,771.061,772.276,776.609,785.459,796.885,807.66,818.562,826.07,828.142,826.33,825.404,825.825,821.668,810.923,796.895,783.334,767.611,763.572,777.888,803.499,827.285,852.608,869.735,872.733,866.581,861.893,856.191,852.459,853.139,856.107,857.212,857.766,854.886,846.877,835.538,824.152,811.802,801.285,794.245,789.225,781.62,770.538,762.847,760.911,760.638,758.731,759.644,739.794,688.321,617.74,549.832,478.338,425.502,403.985,402.705,397.637,393.261,3934.067,386.166,372.138,353.534,337.439,323.047,304.873,281.089,253.76,226.936,199.983,174.434,151.515,130.657,110.175,90.548,72.441,56.066,41.475,33.828,13.387,20.577
"26029",250,"France",2,"Medium",2019,1,"Male",408.047,407.313,406.903,406.754,404.409,405.899,407.169,408.184,408.906,409.472,410.021,409.645,407.96,405.45,403.001,400.451,398.384,397.183,396.617,396.11,395.829,395.755,395.842,396.194,396.661,396.9,398.698,402.808,408.209,413.225,418.297,421.474,421.649,419.709,418.225,417.368,414.418,408.502,401.156,393.983,385.696,383.28,390.065,402.487,413.969,426.211,434.153,434.734,430.527,427.035,423.001,419.871,418.867,418.957,418.098,416.951,414.129,408.816,401.907,394.988,387.588,381.26,376.883,373.662,369.2,363.108,358.578,356.67,355.476,353.467,352.677,342.171,316.901,282.638,249.524,214.725,188.091,175.286,171.417,165.9,1411.392,160.826,154.384,144.601,132.759,122.328,112.868,102.555,90.914,78.612,66.789,55.2,44.955,36.716,30.019,23.664,17.807,12.937,9.153,6.273,5.023,3.009
"26030",250,"France",2,"Medium",2019,2,"Female",388.234,387.615,387.284,387.19,385.426,386.65,387.712,388.579,389.221,389.727,390.188,389.96,388.765,386.94,385.157,383.352,381.651,380.204,379.01,377.967,377.159,376.708,376.69,377.142,377.735,378.175,380.282,384.807,390.753,396.385,402.076,406.278,408.05,408.058,408.504,409.672,408.362,403.441,396.667,390.182,382.65,380.889,388.216,401.158,413.212,426.03,434.965,437.158,435.002,433.584,431.688,430.843,432.261,434.859,436.537,437.943,437.604,434.648,429.972,425.24,420.002,415.523,412.568,410.463,407.015,401.749,398.17,397.51,397.676,397.022,397.88,387.996,361.745,325.659,291,254.44,228.04,218.595,220.084,219.484,2538.062,219.162,217.312,211.652,203.371,196.266,189.97,180.954,167.962,152.375,136.967,121.347,106.258,92.402,79.538,66.8,54.44,43.134,33.158,24.441,22.899,17.655
"26031",250,"France",2,"Medium",2019,3,"Both",796.281,794.928,794.187,793.944,789.835,792.549,794.88,796.763,798.126,799.199,800.209,799.604,796.725,792.39,788.158,783.803,780.035,777.387,775.627,774.077,772.987,772.463,772.532,773.336,774.396,775.075,778.98,787.615,798.962,809.611,820.373,827.752,829.699,827.767,826.729,827.04,822.781,811.943,797.823,784.165,768.347,764.169,778.281,803.645,827.181,852.242,869.118,871.892,865.529,860.619,854.689,850.714,851.128,853.815,854.635,854.894,851.732,843.464,831.879,820.227,807.59,796.783,789.451,784.125,776.215,764.857,756.748,754.18,753.153,750.489,750.557,730.166,678.645,608.297,540.524,469.166,416.131,393.881,391.502,385.385,3949.454,379.988,371.696,356.253,336.13,318.594,302.838,283.509,258.875,230.986,203.756,176.547,151.213,129.118,109.558,90.464,72.247,56.07,42.312,30.714,27.922,20.664
"26032",250,"France",2,"Medium",2020,1,"Male",409.903,408.055,406.84,406.163,405.934,406.057,406.442,406.993,407.621,408.23,408.945,409.893,409.89,408.411,406.013,403.788,401.521,399.73,398.781,398.436,398.146,398.095,398.106,398.065,398.151,398.355,398.301,399.873,403.884,409.268,414.24,419.261,422.384,422.492,420.477,418.923,417.996,414.982,409.011,401.614,394.384,386.04,383.541,390.205,402.48,413.812,425.897,433.684,434.123,429.778,426.141,421.958,418.667,417.487,417.389,416.34,414.995,411.984,406.499,399.425,392.329,384.74,378.218,373.646,370.219,365.555,359.286,354.483,352.157,350.465,347.966,346.641,335.803,310.526,276.449,243.479,208.85,182.189,169.032,164.602,1411.236,158.581,153.036,146.095,135.793,123.448,112.554,102.665,92.105,80.474,68.385,56.824,45.547,35.798,28.284,22.469,17.017,12.083,8.156,5.313,3.344,3.265
"26033",250,"France",2,"Medium",2020,2,"Female",389.606,388.166,387.236,386.739,386.604,386.755,387.117,387.616,388.179,388.731,389.351,390.116,390.188,389.185,387.493,385.929,384.387,382.94,381.72,380.723,379.873,379.265,378.892,378.771,379.003,379.376,379.573,381.478,385.887,391.771,397.322,402.923,407.05,408.765,408.727,409.131,410.259,408.911,403.951,397.136,390.611,383.042,381.225,388.469,401.311,413.265,425.979,434.817,436.928,434.699,433.203,431.229,430.302,431.63,434.134,435.718,437.027,436.594,433.553,428.794,423.973,418.639,414.063,411.011,408.806,405.254,399.89,396.167,395.292,395.202,394.281,394.828,384.735,358.443,322.405,287.736,251.143,224.571,214.745,215.696,2526.112,214.551,213.679,211.13,204.575,195.279,187.196,179.964,170.04,156.188,139.828,123.752,107.564,92.194,78.437,65.99,53.735,41.862,31.544,23.244,16.609,18.751
"26034",250,"France",2,"Medium",2020,3,"Both",799.509,796.221,794.076,792.902,792.538,792.812,793.559,794.609,795.8,796.961,798.296,800.009,800.078,797.596,793.506,789.717,785.908,782.67,780.501,779.159,778.019,777.36,776.998,776.836,777.154,777.731,777.874,781.351,789.771,801.039,811.562,822.184,829.434,831.257,829.204,828.054,828.255,823.893,812.962,798.75,784.995,769.082,764.766,778.674,803.791,827.077,851.876,868.501,871.051,864.477,859.344,853.187,848.969,849.117,851.523,852.058,852.022,848.578,840.052,828.219,816.302,803.379,792.281,784.657,779.025,770.809,759.176,750.65,747.449,745.667,742.247,741.469,720.538,668.969,598.854,531.215,459.993,406.76,383.777,380.298,3937.348,373.132,366.715,357.225,340.368,318.727,299.75,282.629,262.145,236.662,208.213,180.576,153.111,127.992,106.721,88.459,70.752,53.945,39.7,28.557,19.953,22.016
"26035",250,"France",2,"Medium",2021,1,"Male",410.183,409.667,408.15,407.115,406.502,406.251,406.257,406.417,406.89,407.71,408.678,409.689,410.902,411.162,409.928,407.75,405.74,403.699,402.002,400.955,400.386,399.873,399.572,399.381,399.232,399.271,399.404,399.271,400.766,404.701,410.009,414.908,419.858,422.913,422.955,420.874,419.252,418.253,415.162,409.104,401.611,394.282,385.835,383.217,389.743,401.864,413.038,424.959,432.582,432.864,428.365,424.567,420.218,416.756,415.396,415.112,413.868,412.313,409.105,403.45,396.213,388.933,381.144,374.381,369.511,365.74,360.738,354.163,348.93,345.99,343.589,340.4,338.336,327.039,301.743,267.919,235.175,200.841,174.245,160.754,1430.414,155.753,149.268,143.317,136.057,125.578,113.188,102.281,92.387,82.122,71.203,60.106,49.542,39.304,30.545,23.893,18.841,14.95,8.78,5.821,3.726,3.75
"26036",250,"France",2,"Medium",2021,2,"Female",389.745,389.455,388.28,387.493,387.045,386.893,386.948,387.127,387.572,388.311,389.185,390.074,391.084,391.393,390.606,389.104,387.725,386.375,385.012,383.716,382.539,381.508,380.698,380.152,379.92,380.081,380.365,380.466,382.287,386.631,392.462,397.962,403.515,407.596,409.263,409.175,409.531,410.612,409.21,404.184,397.295,390.696,383.051,381.156,388.319,401.079,412.949,425.576,434.329,436.361,434.056,432.481,430.426,429.415,430.653,433.063,434.547,435.747,435.211,432.081,427.234,422.31,416.856,412.142,408.93,406.541,402.796,397.246,393.249,391.975,391.41,390,389.995,379.506,353.077,317.044,282.321,245.682,218.831,208.363,2523.44,208.432,206.468,204.838,201.428,193.877,183.551,174.521,166.378,155.941,142.16,126.299,110.77,95.211,80.685,68.004,56.791,50.17,33.637,25.109,18.055,21.114
"26037",250,"France",2,"Medium",2021,3,"Both",799.928,799.122,796.43,794.608,793.547,793.144,793.205,793.544,794.462,796.021,797.864,799.763,801.986,802.555,800.534,796.854,793.466,790.074,787.014,784.671,782.926,781.381,780.271,779.533,779.152,779.352,779.769,779.736,783.053,791.331,802.471,812.871,823.374,830.508,832.217,830.05,828.783,828.866,824.372,813.288,798.907,784.978,768.886,764.373,778.062,802.943,825.987,850.535,866.912,869.226,862.421,857.048,850.645,846.17,846.049,848.175,848.415,848.06,844.316,835.53,823.447,811.243,798,786.523,778.441,772.28,763.534,751.408,742.179,737.965,735,730.4,728.331,706.545,654.82,584.962,517.496,446.523,393.076,369.118,3953.854,364.185,355.736,348.155,337.486,319.455,296.74,276.802,258.765,238.063,213.363,186.405,160.312,134.515,111.231,91.897,75.632,65.119,42.417,30.93,21.781,24.864
"26038",250,"France",2,"Medium",2022,1,"Male",409.251,407.934,409.431,408.245,407.39,406.841,406.569,406.457,406.392,406.788,407.798,409.127,410.433,411.911,412.433,411.444,409.487,407.693,405.876,404.274,403.129,402.336,401.6,401.05,400.656,400.4,400.391,400.453,400.241,401.66,405.517,410.75,415.576,420.455,423.441,423.417,421.271,419.58,418.51,415.341,409.196,401.609,394.18,385.63,382.894,389.28,401.248,412.265,424.021,431.481,431.606,426.952,422.993,418.479,414.844,413.305,412.835,411.395,409.631,406.226,400.4,393.001,385.537,377.548,370.544,365.376,361.26,355.92,349.04,343.376,339.823,336.714,332.834,330.032,318.275,292.96,259.388,226.871,192.833,166.301,1439.895,152.477,146.904,139.955,133.598,126.019,115.363,102.928,92.008,82.11,72.139,61.932,51.827,42.26,33.061,25.293,19.503,15.214,12.883,6.051,3.941,4.429
"26039",250,"France",2,"Medium",2022,2,"Female",388.927,387.988,389.304,388.393,387.75,387.351,387.181,387.141,387.137,387.527,388.444,389.639,390.796,392.051,392.598,392.028,390.715,389.522,388.364,387.083,385.713,384.356,383.144,382.132,381.411,381.069,381.159,381.355,381.358,383.096,387.375,393.154,398.603,404.108,408.141,409.761,409.624,409.932,410.966,409.509,404.417,397.454,390.781,383.06,381.086,388.169,400.847,412.633,425.173,433.841,435.794,433.413,431.759,429.623,428.528,429.676,431.992,433.376,434.467,433.828,430.608,425.675,420.647,415.072,410.221,406.849,404.275,400.338,394.601,390.331,388.658,387.618,385.718,385.162,374.277,347.712,311.682,276.906,240.221,213.092,2512.519,201.982,201.168,198.385,195.997,191.727,183.179,171.824,161.847,152.792,141.842,128.132,112.769,97.789,82.858,69.177,57.57,47.592,46.604,25.893,18.853,24.539
"26040",250,"France",2,"Medium",2022,3,"Both",798.178,795.922,798.735,796.638,795.14,794.192,793.75,793.598,793.529,794.315,796.242,798.766,801.23,803.962,805.032,803.472,800.202,797.215,794.24,791.357,788.842,786.692,784.744,783.182,782.067,781.468,781.551,781.808,781.599,784.756,792.892,803.903,814.179,824.563,831.582,833.178,830.895,829.512,829.476,824.85,813.614,799.063,784.961,768.69,763.98,777.45,802.096,824.897,849.193,865.322,867.4,860.365,854.752,848.102,843.372,842.981,844.826,844.771,844.098,840.055,831.008,818.676,806.183,792.62,780.765,772.225,765.535,756.258,743.641,733.708,728.48,724.332,718.552,715.194,692.552,640.671,571.07,503.777,433.054,379.392,3952.414,354.459,348.072,338.341,329.596,317.746,298.541,274.752,253.855,234.901,213.981,190.064,164.597,140.048,115.919,94.47,77.073,62.806,59.487,31.944,22.794,28.968
"26041",250,"France",2,"Medium",2023,1,"Male",407.642,407.44,407.309,409.196,408.34,407.666,407.179,406.886,406.657,406.367,406.685,407.887,409.575,411.178,412.92,413.705,412.961,411.224,409.645,408.054,406.546,405.303,404.287,403.327,402.527,401.931,401.567,401.512,401.502,401.21,402.553,406.334,411.49,416.245,421.053,423.97,423.88,421.669,419.909,418.768,415.521,409.289,401.606,394.077,385.424,382.57,388.818,400.633,411.491,423.082,430.379,430.347,425.539,421.418,416.739,412.933,411.214,410.557,408.923,406.948,403.348,397.351,389.789,382.14,373.952,366.707,361.242,356.781,351.103,343.916,337.823,333.655,329.838,325.268,321.727,309.511,284.176,250.858,218.567,184.824,1449.482,158.356,144.199,138.056,130.643,123.88,115.982,105.147,92.669,81.735,71.832,62.155,52.661,43.549,34.977,26.818,20.04,15.112,11.586,10.815,4.05,5.219
"26042",250,"France",2,"Medium",2023,2,"Female",387.592,387.56,387.557,389.153,388.507,388.006,387.657,387.47,387.335,387.148,387.483,388.576,390.094,391.519,393.019,393.804,393.449,392.326,391.318,390.352,389.155,387.709,386.172,384.779,383.565,382.671,382.217,382.238,382.344,382.251,383.905,388.118,393.845,399.243,404.7,408.687,410.258,410.072,410.332,411.319,409.808,404.651,397.614,390.866,383.069,381.017,388.02,400.616,412.316,424.769,433.354,435.228,432.771,431.038,428.821,427.64,428.698,430.92,432.205,433.187,432.446,429.136,424.115,418.983,413.289,408.3,404.768,402.01,397.88,391.957,387.414,385.34,383.827,381.437,380.329,369.049,342.346,306.321,271.491,234.76,2507.718,207.352,195.6,193.904,190.303,187.157,182.025,172.48,160.096,149.172,139.205,127.743,114.104,99.24,84.807,70.506,57.668,47.137,38.393,43.039,19.222,28.565
"26043",250,"France",2,"Medium",2023,3,"Both",795.234,795,794.866,798.349,796.847,795.672,794.836,794.356,793.992,793.515,794.168,796.463,799.669,802.696,805.939,807.508,806.41,803.55,800.963,798.406,795.701,793.012,790.459,788.106,786.092,784.602,783.785,783.749,783.846,783.461,786.458,794.452,805.336,815.488,825.753,832.657,834.138,831.741,830.241,830.087,825.329,813.939,799.22,784.943,768.493,763.587,776.837,801.248,823.808,847.852,863.733,865.575,858.31,852.456,845.56,840.573,839.912,841.478,841.128,840.135,835.793,826.487,813.904,801.124,787.241,775.007,766.01,758.791,748.983,735.873,725.236,718.996,713.665,706.705,702.056,678.56,626.523,557.179,490.058,419.584,3957.2,365.709,339.799,331.96,320.945,311.036,298.007,277.628,252.765,230.907,211.038,189.898,166.765,142.788,119.785,97.324,77.708,62.249,49.979,53.854,23.272,33.784
"26044",250,"France",2,"Medium",2024,1,"Male",406.17,407.018,407.601,407.958,408.96,408.435,407.941,407.518,407.204,406.857,406.342,406.583,407.975,410.024,411.922,413.929,414.976,414.477,412.961,411.598,410.231,408.818,407.477,406.237,405.054,404.005,403.206,402.735,402.632,402.551,402.18,403.447,407.15,412.231,416.913,421.65,424.498,424.342,422.066,420.237,419.025,415.7,409.381,401.604,393.975,385.219,382.247,388.355,400.017,410.718,422.144,429.278,429.089,424.126,419.844,415,411.021,409.123,408.28,406.45,404.266,400.469,394.301,386.577,378.744,370.356,362.87,357.107,352.301,346.285,338.793,332.269,327.488,322.963,317.702,313.423,300.747,275.393,242.327,210.263,1471.464,176.816,150.412,135.922,129.207,121.33,114.161,105.944,94.932,82.409,71.462,61.555,52.172,43.39,35.27,27.695,20.575,14.788,10.722,7.959,8.748,5.998
"26045",250,"France",2,"Medium",2024,2,"Female",386.4,387.209,387.778,388.144,389.002,388.62,388.263,387.963,387.758,387.528,387.158,387.438,388.709,390.548,392.241,393.986,395.009,394.871,393.937,393.115,392.341,391.226,389.706,387.989,386.415,384.999,383.93,383.366,383.316,383.334,383.143,384.714,388.862,394.537,399.884,405.293,409.232,410.756,410.521,410.733,411.673,410.107,404.884,397.773,390.951,383.078,380.947,387.87,400.384,412,424.366,432.866,434.661,432.128,430.316,428.018,426.753,427.721,429.849,431.034,431.907,431.063,427.663,422.556,417.32,411.505,406.379,402.687,399.744,395.422,389.312,384.496,382.023,380.035,377.155,375.496,363.82,336.981,300.959,266.076,2525.353,229.299,201.613,189.219,186.64,182.22,178.316,172.324,161.782,148.369,136.498,125.619,113.644,100.076,85.71,71.826,58.153,46.16,36.703,29.194,39.473,32.517
"26046",250,"France",2,"Medium",2024,3,"Both",792.57,794.227,795.379,796.102,797.962,797.055,796.204,795.481,794.962,794.385,793.5,794.021,796.684,800.571,804.163,807.915,809.985,809.348,806.898,804.712,802.572,800.044,797.183,794.225,791.469,789.003,787.136,786.101,785.948,785.885,785.324,788.161,796.013,806.768,816.796,826.942,833.731,835.099,832.586,830.97,830.697,825.807,814.265,799.376,784.926,768.297,763.194,776.225,800.401,822.718,846.51,862.143,863.749,856.254,850.16,843.017,837.775,836.844,838.129,837.484,836.173,831.532,821.965,809.133,796.064,781.861,769.249,759.794,752.046,741.707,728.106,716.765,709.511,702.997,694.857,688.919,664.567,612.374,543.287,476.339,3996.818,406.115,352.025,325.14,315.847,303.55,292.477,278.267,256.714,230.777,207.96,187.174,165.816,143.466,120.98,99.521,78.728,60.947,47.425,37.153,48.222,38.515
"26047",250,"France",2,"Medium",2025,1,"Male",405.426,406.893,407.884,408.473,408.729,408.724,408.53,408.216,407.857,407.521,407.057,406.317,406.48,408.064,410.472,412.666,414.938,416.248,415.994,414.698,413.55,412.409,411.09,409.651,408.187,406.781,405.482,404.481,403.902,403.752,403.6,403.15,404.34,407.967,412.972,417.581,422.247,425.027,424.805,422.463,420.566,419.282,415.88,409.474,401.601,393.873,385.014,381.923,387.893,399.401,409.944,421.206,428.176,427.83,422.713,418.27,413.26,409.11,407.032,406.003,403.978,401.584,397.59,391.252,383.365,375.348,366.76,359.033,352.972,347.822,341.468,333.67,326.716,321.321,316.087,310.136,305.118,291.983,266.61,233.797,1507.855,201.959,168.807,142.468,127.644,120.358,112.017,104.442,95.906,84.717,72.149,61.189,51.277,42.189,34.119,26.991,20.413,14.332,9.535,6.331,4.331,6.681
"26048",250,"France",2,"Medium",2025,2,"Female",385.83,387.121,388.008,388.55,388.811,388.851,388.734,388.52,388.269,388.047,387.721,387.168,387.394,388.841,391.002,392.964,394.954,396.214,396.292,395.548,394.911,394.329,393.298,391.702,389.805,388.05,386.432,385.19,384.515,384.394,384.323,384.036,385.523,389.606,395.228,400.524,405.885,409.778,411.254,410.969,411.133,412.026,410.406,405.117,397.932,391.036,383.087,380.878,387.72,400.152,411.684,423.963,432.378,434.094,431.485,429.594,427.215,425.866,426.744,428.778,429.863,430.627,429.68,426.191,420.996,415.657,409.722,404.458,400.606,397.479,392.964,386.668,381.578,378.706,376.243,372.874,370.663,358.591,331.615,295.598,2551.642,260.661,223.838,195.873,182.837,179.376,174.137,169.475,162.622,151.084,136.641,123.823,112.033,99.545,86.048,72.181,58.844,45.8,34.651,26.27,19.995,35.908
"26049",250,"France",2,"Medium",2025,3,"Both",791.256,794.014,795.892,797.023,797.54,797.575,797.264,796.736,796.126,795.568,794.778,793.485,793.874,796.905,801.474,805.63,809.892,812.462,812.286,810.246,808.461,806.738,804.388,801.353,797.992,794.831,791.914,789.671,788.417,788.146,787.923,787.186,789.863,797.573,808.2,818.105,828.132,834.805,836.059,833.432,831.699,831.308,826.286,814.591,799.533,784.909,768.101,762.801,775.613,799.553,821.628,845.169,860.554,861.924,854.198,847.864,840.475,834.976,833.776,834.781,833.841,832.211,827.27,817.443,804.361,791.005,776.482,763.491,753.578,745.301,734.432,720.338,708.294,700.027,692.33,683.01,675.781,650.574,598.225,529.395,4059.497,462.62,392.645,338.341,310.481,299.734,286.154,273.917,258.528,235.801,208.79,185.012,163.31,141.734,120.167,99.172,79.257,60.132,44.186,32.601,24.326,42.589
"26050",250,"France",2,"Medium",2026,1,"Male",405.542,406.104,407.205,407.941,408.377,408.569,408.578,408.467,408.292,408.119,408.003,407.784,407.303,407.724,409.553,412.185,414.597,417.095,418.508,418.178,416.686,415.341,413.979,412.474,410.924,409.396,407.904,406.509,405.419,404.757,404.53,404.303,403.778,404.896,408.453,413.39,417.929,422.526,425.227,424.908,422.459,420.452,419.05,415.538,409.039,401.079,393.257,384.302,381.087,386.894,398.211,408.562,419.621,426.401,425.889,420.62,416.011,410.824,406.489,404.216,402.979,400.73,398.093,393.841,387.231,379.052,370.716,361.786,353.667,347.15,341.491,334.645,326.413,318.86,312.615,306.412,299.547,293.581,279.916,254.657,1586.276,222.376,191.068,158.566,132.66,117.853,110.352,101.927,94.301,85.962,75.352,63.622,53.476,44.381,36.159,28.99,22.768,18.109,9.902,6.629,4.586,7.237
"26051",250,"France",2,"Medium",2026,2,"Female",385.991,386.443,387.413,388.078,388.488,388.696,388.753,388.713,388.627,388.544,388.52,388.415,388.096,388.556,390.224,392.586,394.745,396.936,398.298,398.332,397.446,396.664,395.917,394.735,393.031,391.05,389.194,387.465,386.123,385.363,385.169,385.024,384.665,386.085,390.106,395.669,400.909,406.216,410.049,411.454,411.092,411.179,411.994,410.304,404.958,397.726,390.779,382.779,380.509,387.275,399.62,411.065,423.252,431.579,433.217,430.533,428.559,426.089,424.645,425.423,427.351,428.314,428.937,427.843,424.2,418.839,413.303,407.14,401.61,397.451,393.971,389.093,382.453,376.862,373.259,369.936,365.713,362.587,349.86,322.653,2627.298,286.662,251.728,214.998,186.836,173.115,168.692,162.63,157.211,149.832,138.125,123.797,111.133,99.527,87.573,75.077,62.521,56.199,35.376,26.995,20.694,38.578
"26052",250,"France",2,"Medium",2026,3,"Both",791.533,792.548,794.618,796.019,796.864,797.264,797.331,797.18,796.919,796.663,796.524,796.2,795.4,796.28,799.777,804.771,809.342,814.031,816.806,816.51,814.131,812.006,809.897,807.209,803.955,800.446,797.098,793.974,791.542,790.12,789.699,789.327,788.443,790.981,798.559,809.059,818.838,828.743,835.276,836.363,833.551,831.631,831.043,825.842,813.997,798.804,784.035,767.081,761.597,774.169,797.832,819.627,842.873,857.98,859.106,851.153,844.57,836.913,831.134,829.639,830.33,829.044,827.03,821.683,811.431,797.891,784.019,768.926,755.277,744.601,735.462,723.738,708.866,695.721,685.874,676.348,665.26,656.168,629.776,577.31,4213.574,509.038,442.796,373.564,319.496,290.967,279.044,264.557,251.512,235.793,213.477,187.42,164.608,143.908,123.732,104.067,85.289,74.308,45.278,33.624,25.28,45.815
"26053",250,"France",2,"Medium",2027,1,"Male",406.328,407.585,406.783,407.517,407.999,408.28,408.408,408.433,408.404,408.369,408.381,408.486,408.512,408.289,408.969,411.043,413.898,416.527,419.252,420.768,420.362,418.673,417.133,415.55,413.857,412.197,410.605,409.026,407.536,406.356,405.612,405.308,405.005,404.406,405.452,408.94,413.807,418.277,422.805,425.426,425.012,422.455,420.338,418.818,415.196,408.604,400.557,392.641,383.589,380.252,385.895,397.022,407.18,418.036,424.625,423.948,418.527,413.753,408.388,403.868,401.399,399.955,397.482,394.601,390.091,383.209,374.739,366.085,356.813,348.301,341.328,335.16,327.823,319.156,311.003,303.908,296.737,288.958,282.044,267.849,1677.694,242.704,210.955,180.178,148.326,122.852,108.061,100.346,91.837,84.16,76.017,65.988,55.095,45.762,37.485,30.129,23.861,18.545,15.805,7.007,4.888,7.693
"26054",250,"France",2,"Medium",2027,2,"Female",386.734,387.786,387.057,387.705,388.148,388.425,388.58,388.655,388.692,388.733,388.819,388.993,389.11,389.025,389.718,391.607,394.17,396.526,398.918,400.382,400.372,399.344,398.417,397.505,396.173,394.36,392.295,390.338,388.499,387.056,386.211,385.943,385.726,385.294,386.647,390.606,396.11,401.293,406.548,410.321,411.655,411.215,411.226,411.961,410.202,404.8,397.519,390.521,382.471,380.14,386.83,399.089,410.446,422.541,430.781,432.34,429.581,427.524,424.963,423.423,424.103,425.923,426.765,427.248,426.005,422.21,416.682,410.949,404.557,398.762,394.295,390.463,385.222,378.238,372.146,367.813,363.629,358.552,354.51,341.129,2730.513,313.691,277.726,242.795,206.158,177.8,163.393,158.007,151.123,144.948,137.041,125.165,110.954,98.443,87.021,75.601,64.105,52.861,53.554,27.951,21.509,40.669
"26055",250,"France",2,"Medium",2027,3,"Both",793.062,795.371,793.84,795.222,796.147,796.705,796.988,797.087,797.096,797.102,797.199,797.479,797.622,797.314,798.687,802.649,808.068,813.054,818.17,821.15,820.734,818.017,815.55,813.055,810.03,806.556,802.9,799.365,796.034,793.412,791.824,791.252,790.731,789.7,792.098,799.545,809.917,819.57,829.353,835.747,836.667,833.67,831.564,830.779,825.398,813.403,798.076,783.162,766.06,760.392,772.725,796.111,817.626,840.576,855.406,856.288,848.108,841.277,833.351,827.292,825.502,825.878,824.248,821.849,816.096,805.419,791.42,777.033,761.37,747.063,735.623,725.623,713.045,697.393,683.149,671.721,660.366,647.51,636.554,608.979,4408.207,556.395,488.681,422.972,354.483,300.652,271.454,258.354,242.96,229.107,213.058,191.153,166.049,144.205,124.506,105.729,87.967,71.406,69.359,34.958,26.397,48.362
"26056",250,"France",2,"Medium",2028,1,"Male",407.681,408.366,408.76,407.461,407.829,408.056,408.184,408.248,408.287,408.34,408.445,408.642,408.968,409.239,409.276,410.213,412.532,415.61,418.458,421.409,423.029,422.545,420.661,418.924,417.12,415.241,413.469,411.813,410.149,408.562,407.294,406.468,406.087,405.708,405.033,406.007,409.426,414.225,418.625,423.085,425.626,425.115,422.451,420.224,418.585,414.855,408.168,400.034,392.024,382.877,379.416,384.896,395.832,405.797,416.45,422.85,422.008,416.434,411.494,405.952,401.248,398.583,396.931,394.235,391.11,386.342,379.188,370.425,361.453,351.839,342.935,335.506,328.83,321,311.898,303.147,295.202,287.062,278.368,270.507,1772.721,255.783,230.751,199.534,169.287,138.085,113.044,98.27,90.341,81.747,74.018,66.073,56.623,46.569,38.049,30.589,24.098,18.733,14.322,13.5,5.22,8.085
